folder,application,sub_application,job_name,memname,description,desc_program,ref_program,ref_datasets
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_WEEKLY,TRGFRUNA,GFRUNA.jcl,DB2UTIL    = RUNSTATS FOR ALL OPERATIVE TABLES,DB2UTIL,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_WEEKLY,TRGFBNDB,GFBNDB.jcl,IKJEFT01= DB2 REBIND ALL PACKAGES,IKJEFT01,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_MONTHLY,TRGFCTME,F3CTM.jcl,DUMMY    = REMOVE TR-CTM-RUNSTATS-PRD,DUMMY,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_MONTHLY,TRGFBNDB,GFBNDB.jcl,IKJEFT01= DB2 REBIND ALL PACKAGES,IKJEFT01,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_MONTHLY,TRGFRUNA,GFRUNA.jcl,DB2UTIL    = RUNSTATS FOR ALL OPERATIVE TABLES,DB2UTIL,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_MONTHLY,TRGFRUNG,GFRUNG.jcl,DB2UTIL = RUNSTAT FUER 'ORGA',DB2UTIL,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_RUNSTATS_MONTHLY,TRGFTACU,GFTACU.jcl,DSNTEP2  = DB2-U QUERY TURTACU NACH RUNSTATS,DSNTEP2,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TRGFBKP,GFBKP.jcl,BACKUP    = DB2 BACKUP ONLINE,BACKUP,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TRGFBKPG,GFBKPG.jcl,BACKUP     = DB2 BACKUP FULL ONLINE GGRL,BACKUP,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TUR_DB-BACKUP_PROD_FULL,TUR_BACKUP_PROD,Call CommVault DB backup1 for prod.,,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TUR_DB-BACKUP_PROD_INCREMENTAL,TUR_BACKUP_PROD,Call CommVault DB backup1 for prod.,,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TUR_DB-BACKU2_PROD_FULL,TUR_BACKUP_PROD,Call CommVault DB backup2 for prod.,,,
_TRPROD_GFBUTIL,TRPROD,TRPROD_GFBUTIL_BACKUP,TUR_DB-BACKUP2_PROD_INCREMENTAL,TUR_BACKUP_PROD,Call CommVault DB backup2 for prod.,,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGDCPR,GGDCPR.jcl,DATACOPY = DGTURXXX TO DPTUR,DATACOPY,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGEND,GGEND.jcl,DUMMY = PROD-WORKENVIRONMENT READY,DUMMY,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGOUEG,GGOUEG.jcl,GGBJOUE  = DB2-U AUFBAU DUMMY-UEBERSETZUNGEN,GGBJOUE,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGSTA,GGSTA.jcl,IEFBR14 = START GGRL LINUX,IEFBR14,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGVGDG,GGVGDG.jcl,GGBJOVG  = DB2-U BABS TO GABS (DGTURXXX),GGBJOVG,,DGTURXXX
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGCHK,GGCHK.jcl,MFCMDLNE = READ JIRA TICKETS FOR GGRL REQUESTS,MFCMDLNE,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB,TRGGUEBK,GGUEBK.jcl,UNLOAD = DB2 UNLOAD GBPUEBK,UNLOAD,,GBPUEBK
_TRPROD_GGAB,TRPROD,TRPROD_GGAB_FWKURSE,TRGGCURL,GGCURL.jcl,CURL     = DATEN FROM NBR TO SFTP,CURL,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB_FWKURSE,TRGGPTFX,GGPTFX.jcl,UBHPTFX  = PROCESSING FILE FOR FOREIGN EXCHANGE RATES,UBHPTFX,,
_TRPROD_GGAB,TRPROD,TRPROD_GGAB_FWKURSE,TRGGJOLF,GGJOLF.jcl,DBAJOLF = DB2-U INSERT EXCHANGE RATES (TFWKURS),DBAJOLF,,TFWKURS
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGGOPR,GGOPR.jcl,GGBJOPR  = DB2 SEARCH PRODUKT-DB-CHANGES,GGBJOPR,,
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGGTPR,GGTPR.jcl,GGBITPR  = SELECT RELEVANT ABGLEICHSDATEN,GGBITPR,,
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGGUNL1,GGUNL1.jcl,HPUNL    = DB2 UNLOAD GGBUEPA,HPUNL,,GGBUEPA
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGGUNL2,GGUNL2.jcl,DSNTEP2  = DB2 UNLOAD GGBUEVV,DSNTEP2,,GGBUEVV
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGGUNL3,GGUNL3.jcl,DSNTEP2  = DB2 UNLOAD GGBUEVE,DSNTEP2,,GGBUEVE
_TRPROD_GGBP,TRPROD,TRPROD_GGBP,TRGG016,GG016.jcl,XMITIP     = MAIL SMTP GGBJOPR,XMITIP,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOJOA4,JOJOA4.jcl,"DTPJOA4  = DB2-U UNL, UPD. AND DELETE OF TARCHIVINDEX",DTPJOA4,,TARCHIVINDEX
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOAL,JOOAL.jcl,KUVJOAL  = DB2-U UPDATE APPLICATION LIST,KUVJOAL,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOAZ,JOOAZ.jcl,VTGJOAZ  = DB2-U AUTOM. ZUTEILUNG VERTRAG,VTGJOAZ,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOGL1,JOOGL1.jcl,GUPJOGL  = DB2-U CREATION OF EXPERT OPINION LIST,GUPJOGL,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOLI,JOOLI.jcl,RMPJOLI  = DB2-U DAILY WORK LIST INVENTORY FOR ASSIGNMENT LIST,RMPJOLI,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOML,JOOML.jcl,UBHJOML  = DB2-U CREATE REMAINDER WORK LIST,UBHJOML,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOPE,JOOPE.jcl,UBHJOPE  = DB2-U CREATION OF PREMIUM CREDIT LIST,UBHJOPE,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOORL,JOORL.jcl,SCHJORL  = DB2-U CREATING RESOURCE LIST,SCHJORL,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOOSL,JOOSL.jcl,SCHJOSL  = DB2-U CREATE CLAIM LIST,SCHJOSL,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOSTA,JOSTA.jcl,IEFBR14  = START OF JOURNALS,IEFBR14,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOTEP1,JOTEP1.jcl,DSNTEP2  = DB2-U QUERY SCHSASZ,DSNTEP2,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOTEP4,JOTEP4.jcl,DSNTEP2  = DB2-U QUERY VTGSAAS,DSNTEP2,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOUEVW,JOUEVW.jcl,HPUNL = DB2 UNL VTGUEVW,HPUNL,,
_TRPROD_JOURNAL,TRPROD,TRPROD_JOURNAL,TRJOUEW3,JOUEW3.jcl,HPUNL = DB2 UNL SCHUEW3,HPUNL,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLACJFA,LACJFA.jcl,CONDCHK  = LATE FOR ALL ZZZJJFA,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLAGFBO,LAGFBO.jcl,CONDCHK  = LATE FOR GFB-ONLINE,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLASET2,LASET2.jcl,CONDCHK  = LATE FOR START POTSET2,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLASET3,LASET3.jcl,CONDCHK  = LATE FOR START POTSET3,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLASET4,LASET4.jcl,CONDCHK  = LATE FOR START POTSET4,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLATASK,LATASK.jcl,CONDCHK  = LATE FOR START T3TTASK,CONDCHK,,
_TRPROD_LATE,TRPROD,TRPROD_LATE,TRLATSTA,LATSTA.jcl,CONDCHK  = LATE FOR JOURNAL START,CONDCHK,,
_TRPROD_MAILS,TRPROD,TRPROD_MAILS,TRMA080,MA080.jcl,XMITIP   = MAIL SMTP (M3CFIR),XMITIP,,M3CFIR
_TRPROD_MAILS,TRPROD,TRPROD_MAILS,TRMA150,MA150.jcl,XMITIP     = MAIL SMTP (M3JOBN),XMITIP,,M3JOBN
_TRPROD_MAILS,TRPROD,TRPROD_MAILS,TRMA151,MA151.jcl,XMITIP = MAIL SMTP (POTOVP),XMITIP,,POTOVP
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_JOBNAME,TRMAJOBN,MAJOBN.jcl,JOBNAME = CONTROL JOBNAMES SUNDAY 07:00 PM,JOBNAME,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FIRMVAR,TRMACFIR,MACFIR.jcl,CFIRMVAR = CONTROL FIRMVAR 17:00,CFIRMVAR,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FIRMVAR,TRMACFIR,MACFIR.jcl,CFIRMVAR = CONTROL FIRMVAR 07:15,CFIRMVAR,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FIRMVAR,TRMACFIR,MACFIR.jcl,CFIRMVAR = CONTROL FIRMVAR 15:30,CFIRMVAR,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FILESIZE_CHECK,TRMASICK,MASICK.jcl,MFCMDLNE  = SCRIPT FILESIZE CHECK AND MAIL,MFCMDLNE,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FILESIZE_CHECK,TRMAASCK,MAASCK.jcl,MFCMDLNE = ALL FILES FILESIZE CHECK SCRIPT EXECUTION,MFCMDLNE,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_FILESIZE_CHECK,TRMASIZP,MASIZP.jcl,MFCMDLNE = AUTOM. ZIP OF LARGEST FILES - FILESIZE_CHECK.SH,MFCMDLNE,,LARGEST
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_TPGMSTG,TRMAPGMO,MAPGMO.jcl,DSNTEP2  = DB2 QUERY 'O' ON PGMSTEUERUNG ZZZSAPO,DSNTEP2,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_TPGMSTG,TRMADELQ,MADELQ.jcl,DSNTEP2  = DB2 QUERY DEL AUF PGMSTEUERUNG ZZZSAPM,DSNTEP2,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_TPGMSTG,TRMAUEWO,MAUEWO.jcl,HPUNL = DB2 UNLOAD PGST ZZZUEWO,HPUNL,,PGST
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_STOP_TASK_NO_MF,TRMATAST,MATAST.jcl,"QUERY    = TASK STOP DB2-U WITHOUT MICROFOCUS FOR URGEN REASONS (RESTART CONTROL INDICATOR TO""S"")
THE PROCESS STOPS ALL PROGRAMS WHICH ARE STEERED OVER TRESTART_CONTROL",QUERY,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_KILL,TRMAKBKP,MAKBKP.jcl,MFCMDLNE = KILL DB2 BACKUP,MFCMDLNE,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_KILL,TRMAKILL,MAKILL.jcl,MFCMDLNE = KILL DB2 APPLICATIONS BY PID,MFCMDLNE,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_COPY_DATASETS,TRMADUPL,MADUPL.jcl,DUPL     = COPY DATASETS,DUPL,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_REQUEST_RESTARTCONTROL,TRMAOTS,MAOTS.jcl,BSEJOTS  = DB2-U TASKCONTROL  DIV. REQUEST,BSEJOTS,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_TASK_MASSUPDATE,TRMAMAUP,MAMAUP.jcl,SCRIPT   = TASK MASS UPDATE,SCRIPT,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_TVODATE_CLEANUP,TRMAODRM,MAODRM.jcl,DELETE   = DELETE TVODATE OLDER THAN 2 YEARS,DELETE,,
_TRPROD_MAINTENANCE,TRPROD,TRPROD_MAINTENANCE_TVODATE_CLEANUP,TRMAODDE,MAODDE.jcl,LIST     = LIST TVODATE OLDER THAN 2 YEARS,LIST,,
_TRPROD_ORDER,TRPROD,TRPROD_ORDER,TRORORDE,ORORDE.jcl,CTMORDER = ORDER TUR PRD FOLDERS,CTMORDER,,
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV,TRPOJD2,POJD2.jcl,DABJJD2  = DB2-U REALLOCATION OF CLAIM NUMBER RANGES,DABJJD2,,CLAIM
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOCTME,F3CTM.jcl,DUMMY    = REMOVE MODULE COND. KUVJOIZ,DUMMY,,
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOEND3,POEND3.jcl,IEFBR14  = END OF KUVJOOIZ PROCESSING,IEFBR14,,KUVJOOIZ
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOFP02,POFP02.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOIZ,ZZZJOFP,,
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOLOC3,POLOC3.jcl,ALLOC    = ALLOC OF GESAMT ES FILE,ALLOC,,GESAMT
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOOIZ1,POOIZ1.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOOIZ2,POOIZ2.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOOIZ3,POOIZ3.jcl,KUVJOIZ  = DB2-U DESIGN OF KUVINFO DATA,KUVJOIZ,,KUVINFO
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOTS19,POTS19.jcl,BSEJOTS  = DB2-U KUVJOOIZ END,BSEJOTS,,
_TRPROD_POTDIV,TRPROD,TRPROD_POTDIV_KURZINFO,TRPOUEIZ,POUEIZ.jcl,DSNTIAUL = DB2 UNLOAD KUVUEIZ,DSNTIAUL,,KUVUEIZ
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DAAJOEW,TRPOJOEW,POJOEW.jcl,DAAJOEW = DB2-U DELETE TPERSBERTRBEZ,DAAJOEW,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DAAJOVL,TRPOJOVL,POJOVL.jcl,DAAJOVL  = DB2-U LOESCHEN FACHOBJEKT VERTRAG,DAAJOVL,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DBAJOG0,TRPOJOG0,POJOG0.jcl,DBAJOG0  = DB2-U LOESCHEN TVERPROTNHIST,DBAJOG0,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOKL,TRPOCTME,F3CTM.jcl,DUMMY    = REMOVE KUVJOKL COND,DUMMY,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOKL,TRPOFP18,POFP18.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOKL,ZZZJOFP,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOKL,TRPOJOKL,POJOKL.jcl,KUVJOKL  = DB2-U PERSONS CLEAN UP,KUVJOKL,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOKL,TRPOUEKL,POUEKL.jcl,HPUNL = DB2 UNLOAD KUVJOKL,HPUNL,,KUVJOKL
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOL1,TRPOCTM1,F3CTM.jcl,DUMMY    = TR-MODULE-PRD-KUVJJLO-OK REMOVE,DUMMY,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOL1,TRPOFP20,POFP20.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG KUVJOL1,ZZZJOFP,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOL1,TRPOJJL0,POJJL0.jcl,KUVJJL0 = DB2 IMPULSE FOR PERSON DELETION,KUVJJL0,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_KUVJOL1,TRPOJOL1,POJOL1.jcl,KUVJOL1 = DB2-U REMOVE THE PRESELECTED PERSON,KUVJOL1,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_VERPROT,TRPOJOVP,POJOVP.jcl,DBAJOVP = DB2-U LOESCHEN VERPROTOKOLL,DBAJOVP,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_VERPROT,TRPOOTS0,POOTS0.jcl,BSEJOTS = DB2-U DBAJOVP START,BSEJOTS,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DAAJOAL,TRPOFP01,POFP01.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG DAAJOAL,ZZZJOFP,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DAAJOAL,TRPOOAL1,POOAL1.jcl,DAAJOAL  = DB2-U LOESCHEN VORGEMERKTER VORSCHLAEGE,DAAJOAL,,
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE_DAAJOAL,TRPOVEHK,POVEHK.jcl,HPUNL = DB2 UNLOAD DAAVEHK,HPUNL,,DAAVEHK
_TRPROD_POTLOE,TRPROD,TRPROD_POTLOE,TRPOSTOP,POSTOP.jcl,BSEJOTS  = DB2-U STOP/BREAK VARIOUS PROGRAMS,BSEJOTS,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPO25L1,PO25L1.jcl,DB2LOAD  = DB2-U LOAD DIV. WORK-TABLEL DUMMY,DB2LOAD,,DIV
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPODELP,PODELP.jcl,MFCMDLNE = DB2-U DELETE OLD PACKAGES,MFCMDLNE,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOJOGU,POJOGU.jcl,ZZZJOGU  = DB2-U UPDATE GSTUEBERNZEIT / SPERRUSER IN TGSCHFALL,ZZZJOGU,,GSTUEBERNZEIT|TGSCHFALL
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOOLDR,POOLDR.jcl,ZZZJOLD  = DB2-U REACTIVATE RTP/IPP AGAIN,ZZZJOLD,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOOTSD,POOTSD.jcl,BSEJOTS  = DB2-U TASK CONTROL CLEANUP,BSEJOTS,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOQUEA,POQUEA.jcl,IEFBR14  = ALLOC AUSGABEBESTAENDE QUERY+Y-PROGRAMME,IEFBR14,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOVORE,POVORE.jcl,HPUNL    = DB2 UNLOAD TBATCH_PROT BY POTTASV,HPUNL,,TBATCH_PROT
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV,TRPOVORS,POVORS.jcl,IEFBR14  = START WORKING BEFORE ONLINE-TASK,IEFBR14,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOCTME,F3CTM.jcl,DUMMY    = REMOVE MODULE COOND. HISTORIZATION,DUMMY,,
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOEND5,POEND5.jcl,IEFBR14  = END OF HISTORIZATION PROCESSING,IEFBR14,,HISTORIZATION
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOLOA1,POLOA1.jcl,DB2LOAD  = DB2 DUMMY LOAD TTR1_RESERVES,DB2LOAD,,TTR1_RESERVES
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOLOA2,POLOA2.jcl,DB2LOAD  = DB2 LOAD TTR1_RESERVES_ARC,DB2LOAD,,TTR1_RESERVES_ARC
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOLOA3,POLOA3.jcl,DB2LOAD  = DB2 DUMMY LOAD TTR1_RIDATA,DB2LOAD,,TTR1_RIDATA
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOLOA4,POLOA4.jcl,DB2LOAD  = DB2 LOAD TTR1_RIDATA_ARC,DB2LOAD,,TTR1_RIDATA_ARC
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOVEAI,POVEAI.jcl,HPUNL    = DB2 UNLOAD TSTVEAI,HPUNL,,TSTVEAI
_TRPROD_POTTASV,TRPROD,TRPROD_POTTASV_HISTORIZATION,TRPOVEAU,POVEAU.jcl,HPUNL      = DB2 UNLOAD TSTVEAU,HPUNL,,TSTVEAU
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRRECSV2,RECSV2.jcl,ZZZJOCS  = DB2-U PREPARE CSV FILE MIGQOFX,ZZZJOCS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRREHD02,REHD02.jcl,FTP      = GET FILE FROM SECTRANSSERVER TO DATASET,FTP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRREHK02,REHK02.jcl,FTPLS    = CHECK IF MORE FILES ON SECTRANSSERVER,FTPLS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRREHR02,REHR02.jcl,FTPLS    = CHECK PATH IF FILES AVAIL. - ENTER IN VARMEM,FTPLS,,VARMEM
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRREOFP2,REOFP2.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG MIGQOFK,ZZZJOFP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_MIGQOFX,TRREQOFX,REQOFX.jcl,MIGQOFX  = DB2-U INSERT TFWKURS,MIGQOFX,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRRECSBA,RECSBA.jcl,ZZZJOCS  = DB2-U PREPARE CSV FILE               BK,ZZZJOCS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRREHD01,REHD01.jcl,FTP      = GET FILE FROM SECTRANSSERVER TO DATASET,FTP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRREHK01,REHK01.jcl,FTPLS    = CHECK IF MORE FILES ON SECTRANSSERVER,FTPLS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRREHR01,REHR01.jcl,FTPLS    = CHECK PATH IF FILES AVAIL. - ENTER IN VARMEM,FTPLS,,VARMEM
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRREOFP1,REOFP1.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG MIGQOBA,ZZZJOFP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0001,TRREQOBA,REQOBA.jcl,MIGQOBA = DB2-U INSERT TBANK DATA,MIGQOBA,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0003,TRREFPNP,REFPNP.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG SCHQONP,ZZZJOFP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0003,TRREQONP,REQONP.jcl,SCHQONP    = DB2-U UNCLAIMED AMOUNT PAYMENT BATCH,SCHQONP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0003,TRREVENP,REVENP.jcl,HPUNL    = DB2 UNLOAD SCHVENP,HPUNL,,SCHVENP
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRRECS20,RECS20.jcl,ZZZJOCS    = DB2-U CSV FILE CREATION FOR SCHQODE,ZZZJOCS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREFA20,REFA20.jcl,ZZZJJFA = DB2 READ BATCHPROT FROM SCHQODE  YE,ZZZJJFA,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREFA21,REFA21.jcl,ZZZJJFA = DB2 READ BATCHPROT FROM SCHQODE  HE,ZZZJJFA,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREFPDE,REFPDE.jcl,ZZZJOFP = DB2-U INSERT TPGMSTEUERUNG SCHQODE,ZZZJOFP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREFT20,REFT20.jcl,FTP      = FILETRANSFER SBM REPORT DATA YE,FTP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREFT21,REFT21.jcl,FTP      = FILETRANSFER SBM REPORT DATA HE,FTP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREHD20,REHD20.jcl,FTP      = DATA FROM BANK FOR SBM,FTP,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREHK20,REHK20.jcl,FTPLS    = CHECKING FOR ADDITIONAL AVAILABLE DATA,FTPLS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREHR20,REHR20.jcl,FTPLS    = LIST DATA FOR SBM,FTPLS,,
_TRPROD_REQ_REQUEST,TRPROD,TRPROD_REQ_REQUEST_REQ0002,TRREJDP1,REJDP1.jcl,SCHQJDP  = DB2 CREATES REPORT FILE CONTAIN SBM DATA HE,SCHQJDP,,
